buildYear,contractTerm,contractType,dealDay,dealMonth,dealYear,deposit,houseType,monthlyRent,preDeposit,preMonthlyRent,sggCd,totalFloorAr,umdNm,useRRRight,sigungu_cd,sigungu_name,deposit_manwon,is_jeonse,time_index
,24.09~26.09,신규,4,9,2024,"4,800",다가구,65,,,41117,24.29,매탄동,,41117,영통구,4800.0,False,24297
2021.0,24.09~25.03,갱신,23,9,2024,"14,000",다가구,0,"15,000",,41117,30.47,매탄동,,41117,영통구,14000.0,True,24297
,24.10~26.10,신규,30,9,2024,"6,500",다가구,0,,,41117,30.0,매탄동,,41117,영통구,6500.0,True,24297
2000.0,24.09~25.09,신규,25,9,2024,500,단독,40,,,41117,33.0,원천동,,41117,영통구,500.0,False,24297
2008.0,24.09~25.09,신규,9,9,2024,500,다가구,55,,,41117,30.0,매탄동,,41117,영통구,500.0,False,24297
,24.09~25.09,신규,20,9,2024,500,다가구,50,,,41117,28.0,매탄동,,41117,영통구,500.0,False,24297
2015.0,24.10~26.10,갱신,19,9,2024,"13,650",단독,0,"13,650",,41117,26.4,신동,사용,41117,영통구,13650.0,True,24297
,24.10~25.10,신규,26,9,2024,500,다가구,35,,,41117,21.4,영통동,,41117,영통구,500.0,False,24297
2001.0,24.09~25.09,신규,3,9,2024,500,단독,45,,,41117,20.79,망포동,,41117,영통구,500.0,False,24297
1990.0,24.10~26.10,신규,30,9,2024,150,단독,2,,,41111,26.91,조원동,,41111,장안구,150.0,False,24297
2011.0,24.09~25.02,신규,30,9,2024,300,단독,43,,,41117,20.0,원천동,,41117,영통구,300.0,False,24297
1990.0,24.11~26.11,신규,21,9,2024,"2,000",다가구,20,,,41117,47.25,매탄동,,41117,영통구,2000.0,False,24297
1994.0,24.10~26.10,신규,12,9,2024,500,다가구,40,,,41117,27.0,매탄동,,41117,영통구,500.0,False,24297
2013.0,24.11~26.11,신규,21,9,2024,"1,000",다가구,80,,,41117,50.0,이의동,,41117,영통구,1000.0,False,24297
1989.0,24.10~26.10,신규,23,9,2024,"2,000",다가구,80,,,41117,76.53,매탄동,,41117,영통구,2000.0,False,24297
2011.0,24.09~25.02,신규,30,9,2024,300,다가구,43,,,41117,20.0,원천동,,41117,영통구,300.0,False,24297
,24.10~25.10,신규,21,9,2024,"3,000",다가구,70,,,41117,30.0,신동,,41117,영통구,3000.0,False,24297
1990.0,24.11~26.11,신규,24,9,2024,500,다가구,40,,,41117,49.0,매탄동,,41117,영통구,500.0,False,24297
,23.10~24.04,신규,21,9,2024,300,다가구,40,,,41117,23.0,원천동,,41117,영통구,300.0,False,24297
,24.09~25.09,갱신,12,9,2024,300,다가구,35,500,32.0,41117,20.0,매탄동,,41117,영통구,300.0,False,24297
2013.0,24.11~26.11,신규,9,9,2024,"27,000",다가구,0,,,41117,92.52,원천동,,41117,영통구,27000.0,True,24297
,24.09~26.09,신규,30,9,2024,500,단독,25,,,41117,40.0,매탄동,,41117,영통구,500.0,False,24297
2015.0,24.11~26.10,신규,20,9,2024,"2,000",단독,75,,,41117,52.8,신동,,41117,영통구,2000.0,False,24297
2007.0,24.11~26.11,신규,6,9,2024,"5,000",다가구,0,,,41117,22.0,원천동,,41117,영통구,5000.0,True,24297
2023.0,24.10~26.10,신규,27,9,2024,"5,000",다가구,100,,,41117,44.72,매탄동,,41117,영통구,5000.0,False,24297
2014.0,24.12~26.12,신규,19,9,2024,"5,000",다가구,85,,,41117,54.0,이의동,,41117,영통구,5000.0,False,24297
2009.0,24.09~25.09,신규,13,9,2024,100,다가구,32,,,41117,20.0,매탄동,,41117,영통구,100.0,False,24297
1988.0,24.10~26.10,신규,27,9,2024,"2,000",단독,60,,,41111,74.7,송죽동,,41111,장안구,2000.0,False,24297
,24.09~26.09,신규,19,9,2024,"9,500",다가구,0,,,41111,59.4,영화동,,41111,장안구,9500.0,True,24297
2006.0,24.10~25.10,신규,13,9,2024,300,다가구,44,,,41111,24.0,율전동,,41111,장안구,300.0,False,24297
2002.0,24.10~26.09,신규,30,9,2024,300,다가구,45,,,41111,30.0,율전동,,41111,장안구,300.0,False,24297
2004.0,24.10~26.10,신규,25,9,2024,500,다가구,50,,,41111,35.24,연무동,,41111,장안구,500.0,False,24297
1988.0,24.10~26.10,신규,21,9,2024,"7,000",단독,0,,,41111,45.0,파장동,,41111,장안구,7000.0,True,24297
1989.0,24.10~26.10,신규,4,9,2024,"4,000",다가구,30,,,41111,67.59,파장동,,41111,장안구,4000.0,False,24297
1993.0,24.10~26.10,신규,21,9,2024,"1,000",다가구,45,,,41111,40.0,조원동,,41111,장안구,1000.0,False,24297
1995.0,24.11~26.11,신규,30,9,2024,500,다가구,40,,,41111,50.0,영화동,,41111,장안구,500.0,False,24297
2012.0,24.10~26.10,신규,27,9,2024,"13,000",단독,20,,,41111,83.74,조원동,,41111,장안구,13000.0,False,24297
2018.0,24.10~26.10,신규,25,9,2024,"1,000",다가구,70,,,41111,45.0,파장동,,41111,장안구,1000.0,False,24297
2017.0,24.10~26.10,신규,5,9,2024,"3,000",다가구,20,,,41111,23.0,정자동,,41111,장안구,3000.0,False,24297
2003.0,24.10~28.10,신규,23,9,2024,"5,000",다가구,0,,,41111,27.27,파장동,,41111,장안구,5000.0,True,24297
2012.0,24.10~26.10,신규,5,9,2024,"3,000",다가구,50,,,41111,36.0,조원동,,41111,장안구,3000.0,False,24297
2015.0,24.10~26.10,신규,20,9,2024,"5,000",다가구,60,,,41111,56.1,정자동,,41111,장안구,5000.0,False,24297
1996.0,24.09~26.09,갱신,20,9,2024,500,단독,35,500,32.0,41111,50.58,조원동,,41111,장안구,500.0,False,24297
2004.0,24.10~25.10,신규,30,9,2024,500,다가구,36,,,41111,20.0,천천동,,41111,장안구,500.0,False,24297
2016.0,24.11~26.11,신규,9,9,2024,"15,000",다가구,0,,,41111,52.0,조원동,,41111,장안구,15000.0,True,24297
1997.0,24.10~26.10,신규,25,9,2024,500,단독,50,,,41111,58.0,정자동,,41111,장안구,500.0,False,24297
1997.0,24.10~26.10,신규,26,9,2024,500,단독,40,,,41111,51.32,파장동,,41111,장안구,500.0,False,24297
2007.0,24.10~26.10,신규,23,9,2024,500,다가구,30,,,41111,20.0,조원동,,41111,장안구,500.0,False,24297
1996.0,24.09~26.09,신규,9,9,2024,500,다가구,35,,,41111,40.0,영화동,,41111,장안구,500.0,False,24297
2003.0,24.10~25.09,신규,19,9,2024,500,다가구,45,,,41111,26.0,천천동,,41111,장안구,500.0,False,24297
2004.0,24.10~26.10,신규,25,9,2024,"3,500",다가구,0,,,41111,20.0,조원동,,41111,장안구,3500.0,True,24297
1993.0,24.10~26.10,신규,19,9,2024,"1,000",단독,40,,,41111,30.0,파장동,,41111,장안구,1000.0,False,24297
2003.0,24.10~26.10,신규,25,9,2024,"4,000",다가구,0,,,41111,25.0,정자동,,41111,장안구,4000.0,True,24297
1984.0,24.12~26.12,신규,2,9,2024,"11,000",단독,0,,,41111,37.15,정자동,,41111,장안구,11000.0,True,24297
2014.0,24.10~26.10,신규,1,9,2024,"13,000",다가구,0,,,41111,63.0,영화동,,41111,장안구,13000.0,True,24297
2010.0,24.10~26.10,신규,11,9,2024,"12,000",단독,10,,,41111,50.0,조원동,,41111,장안구,12000.0,False,24297
1997.0,24.10~26.10,신규,6,9,2024,"8,000",단독,0,,,41111,46.77,정자동,,41111,장안구,8000.0,True,24297
2013.0,24.09~26.09,신규,3,9,2024,700,다가구,35,,,41111,28.0,정자동,,41111,장안구,700.0,False,24297
,24.10~26.10,신규,26,9,2024,"4,800",단독,52,,,41111,80.2,파장동,,41111,장안구,4800.0,False,24297
1996.0,24.10~26.10,신규,26,9,2024,"3,200",다가구,0,,,41111,20.0,파장동,,41111,장안구,3200.0,True,24297
1994.0,24.10~26.10,신규,23,9,2024,500,다가구,45,,,41111,45.0,파장동,,41111,장안구,500.0,False,24297
2005.0,24.10~26.10,신규,5,9,2024,"1,000",단독,53,,,41111,40.0,천천동,,41111,장안구,1000.0,False,24297
2015.0,24.10~25.10,신규,27,9,2024,500,다가구,50,,,41111,27.0,연무동,,41111,장안구,500.0,False,24297
2006.0,24.10~26.10,신규,7,9,2024,"3,000",다가구,80,,,41111,83.0,영화동,,41111,장안구,3000.0,False,24297
2002.0,24.10~26.10,신규,30,9,2024,"1,000",단독,40,,,41111,50.0,영화동,,41111,장안구,1000.0,False,24297
2002.0,24.09~26.09,신규,13,9,2024,500,다가구,20,,,41111,24.19,송죽동,,41111,장안구,500.0,False,24297
2004.0,24.09~26.09,신규,6,9,2024,"10,000",다가구,0,,,41111,45.0,연무동,,41111,장안구,10000.0,True,24297
1997.0,24.09~26.09,신규,7,9,2024,"1,000",다가구,52,,,41111,41.0,영화동,,41111,장안구,1000.0,False,24297
1998.0,24.11~26.11,갱신,25,9,2024,"6,000",다가구,0,"5,000",,41111,16.5,영화동,,41111,장안구,6000.0,True,24297
2000.0,24.10~25.10,신규,27,9,2024,500,다가구,30,,,41111,18.0,천천동,,41111,장안구,500.0,False,24297
2003.0,24.09~26.09,신규,11,9,2024,300,다가구,30,,,41111,21.0,정자동,,41111,장안구,300.0,False,24297
1991.0,24.09~26.09,신규,2,9,2024,500,다가구,40,,,41111,46.0,정자동,,41111,장안구,500.0,False,24297
,24.09~26.09,신규,7,9,2024,500,다가구,30,,,41111,25.0,영화동,,41111,장안구,500.0,False,24297
1991.0,24.09~26.09,신규,3,9,2024,300,단독,30,,,41111,16.0,영화동,,41111,장안구,300.0,False,24297
2003.0,24.09~25.09,신규,9,9,2024,500,다가구,40,,,41111,25.0,천천동,,41111,장안구,500.0,False,24297
2003.0,24.09~25.09,신규,19,9,2024,500,다가구,35,,,41111,25.0,천천동,,41111,장안구,500.0,False,24297
1997.0,24.09~26.09,신규,11,9,2024,500,다가구,60,,,41111,40.0,천천동,,41111,장안구,500.0,False,24297
2002.0,24.09~26.09,신규,26,9,2024,500,다가구,26,,,41111,21.0,조원동,,41111,장안구,500.0,False,24297
2003.0,25.03~27.03,신규,23,9,2024,200,단독,16,,,41111,19.0,조원동,,41111,장안구,200.0,False,24297
,24.09~25.09,신규,25,9,2024,"2,000",다가구,70,,,41111,50.0,연무동,,41111,장안구,2000.0,False,24297
1989.0,24.09~26.09,신규,19,9,2024,500,단독,37,,,41111,30.0,송죽동,,41111,장안구,500.0,False,24297
2011.0,24.11~26.11,신규,14,9,2024,"8,000",다가구,49,,,41111,81.89,영화동,,41111,장안구,8000.0,False,24297
1997.0,24.11~26.11,신규,30,9,2024,"3,000",단독,100,,,41111,115.89,영화동,,41111,장안구,3000.0,False,24297
1983.0,20.10~22.10,신규,14,9,2024,"6,500",단독,0,,,41111,39.6,조원동,,41111,장안구,6500.0,True,24297
1993.0,24.10~26.10,신규,30,9,2024,500,다가구,40,,,41111,44.22,정자동,,41111,장안구,500.0,False,24297
2014.0,24.10~26.10,신규,21,9,2024,"2,000",다가구,50,,,41111,32.0,조원동,,41111,장안구,2000.0,False,24297
2010.0,24.11~26.11,신규,23,9,2024,"11,000",다가구,0,,,41111,39.42,송죽동,,41111,장안구,11000.0,True,24297
2019.0,24.11~26.10,신규,19,9,2024,"23,000",다가구,0,,,41111,77.15,율전동,,41111,장안구,23000.0,True,24297
2011.0,24.11~26.11,신규,12,9,2024,"13,000",다가구,0,,,41111,50.2,영화동,,41111,장안구,13000.0,True,24297
2017.0,24.10~26.10,신규,24,9,2024,"2,000",다가구,75,,,41111,57.0,파장동,,41111,장안구,2000.0,False,24297
1969.0,24.10~26.10,신규,28,9,2024,"3,000",단독,50,,,41111,33.09,연무동,,41111,장안구,3000.0,False,24297
1965.0,24.10~26.10,신규,3,9,2024,500,단독,35,,,41111,47.57,연무동,,41111,장안구,500.0,False,24297
2022.0,24.09~26.09,신규,24,9,2024,"15,500",다가구,0,,,41111,51.14,정자동,,41111,장안구,15500.0,True,24297
1990.0,24.10~26.10,신규,27,9,2024,500,다가구,40,,,41111,45.0,파장동,,41111,장안구,500.0,False,24297
2000.0,24.10~26.10,신규,20,9,2024,500,다가구,32,,,41111,25.0,영화동,,41111,장안구,500.0,False,24297
2011.0,24.11~26.11,신규,30,9,2024,"3,000",다가구,50,,,41111,37.0,송죽동,,41111,장안구,3000.0,False,24297
1996.0,24.11~26.11,신규,30,9,2024,"2,000",단독,45,,,41111,142.08,영화동,,41111,장안구,2000.0,False,24297
2001.0,24.10~26.10,신규,19,9,2024,"2,000",단독,45,,,41111,61.79,조원동,,41111,장안구,2000.0,False,24297
2015.0,24.11~26.11,신규,29,9,2024,"22,000",다가구,0,,,41117,59.4,신동,,41117,영통구,22000.0,True,24297
2002.0,24.11~26.11,신규,30,9,2024,"15,000",다가구,0,,,41117,40.32,매탄동,,41117,영통구,15000.0,True,24297
2013.0,24.12~26.12,신규,26,9,2024,"34,000",다가구,0,,,41117,97.45,이의동,,41117,영통구,34000.0,True,24297
,24.09~28.09,갱신,2,9,2024,"12,000",다가구,0,"12,000",,41117,26.0,매탄동,,41117,영통구,12000.0,True,24297
,24.09~28.09,신규,2,9,2024,"20,000",다가구,0,,,41117,51.84,원천동,,41117,영통구,20000.0,True,24297
,24.09~28.09,갱신,2,9,2024,"14,000",다가구,0,"14,000",,41117,40.0,매탄동,,41117,영통구,14000.0,True,24297
2017.0,24.09~28.09,신규,1,9,2024,"11,000",다가구,0,,,41117,35.0,매탄동,,41117,영통구,11000.0,True,24297
,24.09~25.09,신규,2,9,2024,500,다가구,35,,,41117,23.1,매탄동,,41117,영통구,500.0,False,24297
2008.0,24.09~25.09,신규,3,9,2024,"5,000",단독,110,,,41117,132.75,망포동,,41117,영통구,5000.0,False,24297
2014.0,24.10~26.10,신규,3,9,2024,"15,000",다가구,40,,,41117,50.0,이의동,,41117,영통구,15000.0,False,24297
2007.0,24.09~26.09,신규,2,9,2024,"11,000",다가구,0,,,41117,41.79,원천동,,41117,영통구,11000.0,True,24297
2003.0,24.09~25.03,신규,4,9,2024,100,단독,35,,,41117,25.0,망포동,,41117,영통구,100.0,False,24297
2017.0,24.09~25.09,신규,1,9,2024,"2,000",다가구,75,,,41117,46.2,매탄동,,41117,영통구,2000.0,False,24297
2015.0,24.09~26.09,신규,4,9,2024,"15,000",단독,0,,,41117,29.7,신동,,41117,영통구,15000.0,True,24297
2014.0,24.11~26.11,신규,1,9,2024,"25,000",다가구,0,,,41117,66.0,이의동,,41117,영통구,25000.0,True,24297
2022.0,24.10~26.10,신규,3,9,2024,"22,000",다가구,0,,,41117,45.1,매탄동,,41117,영통구,22000.0,True,24297
1997.0,24.10~26.10,신규,3,9,2024,"12,000",단독,0,,,41117,65.64,망포동,,41117,영통구,12000.0,True,24297
2002.0,24.09~25.09,신규,5,9,2024,"3,350",다가구,10,,,41117,26.4,매탄동,,41117,영통구,3350.0,False,24297
2019.0,24.09~25.09,갱신,4,9,2024,"1,000",다가구,105,"1,000",100.0,41117,76.0,신동,,41117,영통구,1000.0,False,24297
2013.0,24.09~26.09,갱신,5,9,2024,"17,800",다가구,0,"17,800",,41117,62.8,원천동,,41117,영통구,17800.0,True,24297
2004.0,24.09~26.09,신규,5,9,2024,"13,000",단독,0,,,41117,48.22,원천동,,41117,영통구,13000.0,True,24297
1996.0,24.10~26.10,신규,6,9,2024,"13,000",단독,0,,,41117,80.59,원천동,,41117,영통구,13000.0,True,24297
2002.0,24.09~25.09,신규,7,9,2024,500,다가구,35,,,41117,20.0,영통동,,41117,영통구,500.0,False,24297
2022.0,24.09~26.09,신규,4,9,2024,"20,000",다가구,0,,,41117,45.73,매탄동,,41117,영통구,20000.0,True,24297
2003.0,24.10~26.10,신규,5,9,2024,"3,500",다가구,0,,,41117,23.1,원천동,,41117,영통구,3500.0,True,24297
1990.0,24.11~26.11,신규,4,9,2024,500,다가구,50,,,41117,51.0,매탄동,,41117,영통구,500.0,False,24297
,24.09~28.09,갱신,2,9,2024,"15,000",다가구,0,"15,000",,41117,40.0,매탄동,,41117,영통구,15000.0,True,24297
2002.0,24.10~26.10,신규,4,9,2024,"12,000",단독,0,,,41117,42.98,매탄동,,41117,영통구,12000.0,True,24297
,24.09~26.09,신규,5,9,2024,"14,000",다가구,20,,,41117,32.25,원천동,,41117,영통구,14000.0,False,24297
,24.09~24.12,신규,5,9,2024,100,다가구,35,,,41117,27.0,원천동,,41117,영통구,100.0,False,24297
2018.0,24.09~28.09,갱신,1,9,2024,"15,225",다가구,0,"15,225",,41117,50.0,원천동,,41117,영통구,15225.0,True,24297
,24.09~28.09,갱신,1,9,2024,"20,000",다가구,0,"20,000",,41117,60.0,원천동,,41117,영통구,20000.0,True,24297
,24.09~28.09,신규,1,9,2024,"24,000",다가구,0,,,41117,60.0,원천동,,41117,영통구,24000.0,True,24297
,24.09~28.09,갱신,1,9,2024,"18,000",다가구,0,"18,000",,41117,50.0,원천동,,41117,영통구,18000.0,True,24297
,24.09~26.09,신규,5,9,2024,"10,000",다가구,0,,,41117,45.0,매탄동,,41117,영통구,10000.0,True,24297
,24.09~28.09,신규,1,9,2024,"18,000",다가구,0,,,41117,49.0,원천동,,41117,영통구,18000.0,True,24297
2015.0,24.11~26.11,신규,1,9,2024,"36,000",다가구,0,,,41117,121.1,이의동,,41117,영통구,36000.0,True,24297
2003.0,24.09~26.09,갱신,2,9,2024,"11,000",단독,0,"11,000",,41111,42.0,파장동,사용,41111,장안구,11000.0,True,24297
1990.0,24.09~26.09,신규,9,9,2024,500,다가구,35,,,41111,48.0,파장동,,41111,장안구,500.0,False,24297
,24.09~26.09,신규,10,9,2024,"17,000",단독,30,,,41111,142.07,천천동,,41111,장안구,17000.0,False,24297
2004.0,24.09~26.09,신규,7,9,2024,"1,000",다가구,35,,,41111,30.26,영화동,,41111,장안구,1000.0,False,24297
1993.0,24.09~26.09,신규,4,9,2024,"1,000",다가구,40,,,41111,36.0,파장동,,41111,장안구,1000.0,False,24297
2004.0,24.09~26.09,신규,3,9,2024,300,단독,30,,,41111,28.0,파장동,,41111,장안구,300.0,False,24297
2018.0,24.12~26.12,신규,10,9,2024,"24,000",다가구,0,,,41111,79.33,율전동,,41111,장안구,24000.0,True,24297
2013.0,24.10~26.10,신규,6,9,2024,"17,000",단독,0,,,41111,80.5,송죽동,,41111,장안구,17000.0,True,24297
,24.09~26.09,갱신,11,9,2024,"16,500",다가구,0,"20,000",,41111,57.03,파장동,,41111,장안구,16500.0,True,24297
2014.0,24.10~26.10,신규,11,9,2024,"8,000",다가구,0,,,41111,60.0,연무동,,41111,장안구,8000.0,True,24297
2010.0,24.09~26.09,신규,11,9,2024,500,다가구,35,,,41111,24.0,파장동,,41111,장안구,500.0,False,24297
2004.0,24.10~26.10,신규,12,9,2024,"5,000",다가구,50,,,41111,42.9,율전동,,41111,장안구,5000.0,False,24297
1983.0,24.09~25.09,신규,3,9,2024,500,단독,30,,,41111,12.87,정자동,,41111,장안구,500.0,False,24297
2011.0,24.10~26.10,신규,12,9,2024,"2,000",다가구,50,,,41111,51.1,정자동,,41111,장안구,2000.0,False,24297
1996.0,24.09~26.09,신규,12,9,2024,"3,000",다가구,0,,,41111,27.0,영화동,,41111,장안구,3000.0,True,24297
2006.0,24.10~26.09,신규,11,9,2024,"5,000",다가구,0,,,41111,19.83,파장동,,41111,장안구,5000.0,True,24297
2001.0,24.09~25.09,신규,7,9,2024,300,다가구,29,,,41117,21.0,영통동,,41117,영통구,300.0,False,24297
2003.0,24.09~25.01,신규,9,9,2024,500,다가구,40,,,41111,20.0,천천동,,41111,장안구,500.0,False,24297
2001.0,24.10~25.10,신규,7,9,2024,"5,000",다가구,0,,,41111,21.0,천천동,,41111,장안구,5000.0,True,24297
2023.0,24.09~25.09,신규,2,9,2024,"4,000",다가구,60,,,41111,27.0,율전동,,41111,장안구,4000.0,False,24297
2014.0,24.10~26.10,갱신,2,9,2024,"12,600",다가구,0,"12,000",,41111,52.27,연무동,,41111,장안구,12600.0,True,24297
,24.09~25.09,신규,3,9,2024,"4,000",다가구,36,,,41111,16.5,천천동,,41111,장안구,4000.0,False,24297
2011.0,24.09~26.09,신규,2,9,2024,300,다가구,35,,,41111,28.0,영화동,,41111,장안구,300.0,False,24297
2011.0,24.09~26.09,갱신,4,9,2024,"8,000",다가구,0,"8,000",,41111,42.0,파장동,사용,41111,장안구,8000.0,True,24297
2004.0,24.09~26.09,신규,2,9,2024,250,다가구,24,,,41111,17.184,정자동,,41111,장안구,250.0,False,24297
2023.0,24.09~26.09,신규,5,9,2024,"4,000",단독,80,,,41111,45.0,영화동,,41111,장안구,4000.0,False,24297
1990.0,24.10~26.10,신규,2,9,2024,"9,000",단독,0,,,41111,57.18,파장동,,41111,장안구,9000.0,True,24297
1964.0,24.09~26.09,갱신,3,9,2024,"7,000",단독,0,"6,500",,41111,53.4,연무동,,41111,장안구,7000.0,True,24297
2006.0,24.10~25.04,갱신,6,9,2024,"10,500",다가구,0,"10,500",,41111,40.0,파장동,,41111,장안구,10500.0,True,24297
1997.0,24.09~26.09,신규,5,9,2024,500,단독,45,,,41111,40.0,연무동,,41111,장안구,500.0,False,24297
2003.0,24.09~26.09,신규,5,9,2024,200,단독,35,,,41111,26.44,영화동,,41111,장안구,200.0,False,24297
2000.0,24.09~26.09,갱신,6,9,2024,"4,500",다가구,0,"4,500",,41111,50.0,천천동,,41111,장안구,4500.0,True,24297
2003.0,24.11~26.11,신규,6,9,2024,"17,500",단독,22,,,41111,85.29,파장동,,41111,장안구,17500.0,False,24297
,24.10~26.10,신규,2,9,2024,"9,500",단독,15,,,41111,73.46,파장동,,41111,장안구,9500.0,False,24297
1992.0,24.09~26.09,신규,7,9,2024,"3,000",다가구,0,,,41111,36.0,정자동,,41111,장안구,3000.0,True,24297
2018.0,24.09~26.09,신규,7,9,2024,"5,000",다가구,55,,,41117,31.47,신동,,41117,영통구,5000.0,False,24297
1991.0,24.09~26.09,신규,7,9,2024,"12,000",단독,0,,,41117,45.0,매탄동,,41117,영통구,12000.0,True,24297
2002.0,24.09~26.09,신규,11,9,2024,300,다가구,36,,,41117,19.0,망포동,,41117,영통구,300.0,False,24297
2004.0,24.10~26.10,신규,12,9,2024,"12,000",단독,0,,,41117,47.79,원천동,,41117,영통구,12000.0,True,24297
2024.0,24.10~26.10,신규,12,9,2024,"12,500",다가구,3,,,41117,24.68,매탄동,,41117,영통구,12500.0,False,24297
2003.0,24.09~25.09,신규,12,9,2024,200,단독,35,,,41117,26.5,망포동,,41117,영통구,200.0,False,24297
2002.0,24.09~25.09,신규,6,9,2024,300,다가구,30,,,41117,23.0,망포동,,41117,영통구,300.0,False,24297
2002.0,24.09~26.09,신규,11,9,2024,"4,000",다가구,0,,,41117,20.0,매탄동,,41117,영통구,4000.0,True,24297
,24.09~26.09,신규,8,9,2024,"13,000",다가구,0,,,41117,36.36,원천동,,41117,영통구,13000.0,True,24297
2017.0,24.09~26.08,갱신,13,9,2024,"30,000",다가구,0,"33,000",,41117,60.96,하동,,41117,영통구,30000.0,True,24297
2008.0,24.09~26.09,신규,10,9,2024,"4,500",다가구,0,,,41117,19.0,원천동,,41117,영통구,4500.0,True,24297
2003.0,24.09~25.03,신규,12,9,2024,200,다가구,38,,,41117,26.5,망포동,,41117,영통구,200.0,False,24297
1993.0,23.09~25.09,신규,5,9,2024,"2,000",다가구,80,,,41117,70.0,매탄동,,41117,영통구,2000.0,False,24297
2020.0,24.09~26.09,신규,12,9,2024,"4,000",다가구,63,,,41117,30.42,신동,,41117,영통구,4000.0,False,24297
2016.0,24.09~26.09,갱신,2,9,2024,"30,000",다가구,0,"35,000",,41117,75.0,이의동,,41117,영통구,30000.0,True,24297
2023.0,24.09~25.09,신규,9,9,2024,"5,000",다가구,40,,,41117,20.06,매탄동,,41117,영통구,5000.0,False,24297
2017.0,24.09~25.09,신규,1,9,2024,"2,500",다가구,0,,,41117,16.5,원천동,,41117,영통구,2500.0,True,24297
2014.0,24.11~26.10,신규,19,9,2024,"15,000",다가구,40,,,41117,55.0,이의동,,41117,영통구,15000.0,False,24297
2013.0,24.10~26.10,신규,10,9,2024,"5,000",다가구,100,,,41117,65.0,이의동,,41117,영통구,5000.0,False,24297
2016.0,24.09~25.09,신규,7,9,2024,500,다가구,44,,,41117,20.0,원천동,,41117,영통구,500.0,False,24297
2016.0,24.09~26.09,신규,5,9,2024,"13,000",다가구,25,,,41117,64.932,매탄동,,41117,영통구,13000.0,False,24297
2014.0,24.09~26.09,신규,7,9,2024,"3,000",다가구,65,,,41117,66.0,원천동,,41117,영통구,3000.0,False,24297
,24.09~25.09,신규,9,9,2024,600,다가구,60,,,41117,42.0,매탄동,,41117,영통구,600.0,False,24297
2008.0,24.09~25.09,신규,9,9,2024,300,단독,31,,,41117,15.0,원천동,,41117,영통구,300.0,False,24297
2005.0,24.10~26.10,신규,11,9,2024,"5,000",다가구,0,,,41117,20.0,매탄동,,41117,영통구,5000.0,True,24297
,24.10~26.09,신규,12,9,2024,"27,000",다가구,0,,,41117,57.07,매탄동,,41117,영통구,27000.0,True,24297
2000.0,24.10~26.10,신규,12,9,2024,"9,000",다가구,0,,,41117,26.33,영통동,,41117,영통구,9000.0,True,24297
1995.0,24.09~25.09,신규,19,9,2024,300,단독,32,,,41117,25.0,매탄동,,41117,영통구,300.0,False,24297
1995.0,24.09~25.09,신규,7,9,2024,"1,000",다가구,45,,,41117,26.44,원천동,,41117,영통구,1000.0,False,24297
,24.09~26.09,신규,2,9,2024,"20,000",다가구,0,,,41117,43.52,매탄동,,41117,영통구,20000.0,True,24297
2002.0,24.09~25.02,신규,3,9,2024,500,단독,32,,,41117,20.0,영통동,,41117,영통구,500.0,False,24297
2013.0,24.09~26.09,신규,13,9,2024,"5,000",다가구,60,,,41117,61.6,원천동,,41117,영통구,5000.0,False,24297
2003.0,24.09~25.09,갱신,12,9,2024,"5,000",다가구,0,"4,000",,41117,33.0,망포동,,41117,영통구,5000.0,True,24297
2001.0,24.09~25.09,신규,19,9,2024,500,다가구,40,,,41117,23.8,영통동,,41117,영통구,500.0,False,24297
2019.0,23.06~27.06,갱신,6,9,2024,"18,000",다가구,0,"18,000",,41117,82.41,원천동,,41117,영통구,18000.0,True,24297
2000.0,24.10~26.10,신규,10,9,2024,"7,500",다가구,0,,,41117,24.0,영통동,,41117,영통구,7500.0,True,24297
1997.0,24.09~25.09,신규,5,9,2024,"1,000",다가구,35,,,41117,25.0,원천동,,41117,영통구,1000.0,False,24297
,24.09~28.09,갱신,9,9,2024,"20,000",다가구,5,"20,000",5.0,41117,39.84,매탄동,사용,41117,영통구,20000.0,False,24297
,24.09~26.09,신규,5,9,2024,"14,000",다가구,0,,,41117,32.25,원천동,,41117,영통구,14000.0,True,24297
,24.10~26.10,신규,10,9,2024,"1,000",단독,50,,,41117,50.0,매탄동,,41117,영통구,1000.0,False,24297
1991.0,24.10~26.10,갱신,10,9,2024,"2,000",다가구,73,"2,000",63.0,41117,85.0,매탄동,사용,41117,영통구,2000.0,False,24297
2003.0,24.09~26.09,갱신,6,9,2024,"10,400",다가구,0,"10,000",,41117,45.0,망포동,,41117,영통구,10400.0,True,24297
2017.0,24.10~26.10,신규,10,9,2024,"13,000",단독,0,,,41117,36.36,매탄동,,41117,영통구,13000.0,True,24297
,24.09~26.09,신규,6,9,2024,"11,000",다가구,0,,,41117,41.79,원천동,,41117,영통구,11000.0,True,24297
2000.0,24.01~26.01,신규,10,9,2024,"6,000",다가구,0,,,41117,26.0,영통동,,41117,영통구,6000.0,True,24297
2001.0,24.09~26.09,신규,7,9,2024,"3,500",다가구,0,,,41117,24.0,매탄동,,41117,영통구,3500.0,True,24297
,24.09~24.11,갱신,9,9,2024,"7,000",다가구,75,"17,500",,41117,36.81,매탄동,,41117,영통구,7000.0,False,24297
